inbound_id,purchase_order_id,product_id,quantity_received,received_date
2524,2524,163,400,2023-05-08 03:00:00
2525,2525,85,259,2023-05-25 04:00:00
2526,2526,121,346,2023-04-22 05:00:00
2527,2527,7,32,2023-05-14 06:00:00
2528,2528,53,246,2023-05-04 07:00:00
2529,2529,89,148,2023-04-26 08:00:00
2530,2530,86,117,2023-05-16 09:00:00
2531,2531,56,408,2023-04-18 10:00:00
2532,2532,11,355,2023-05-07 11:00:00
2533,2533,184,15,2023-05-11 12:00:00
2534,2534,79,337,2023-04-25 13:00:00
2535,2535,93,53,2023-05-04 14:00:00
2536,2536,51,67,2023-04-26 15:00:00
2537,2537,5,303,2023-05-06 16:00:00
2538,2538,23,8,2023-05-21 17:00:00
2539,2539,102,153,2023-05-04 18:00:00
2540,2540,3,224,2023-04-18 19:00:00
2541,2541,55,57,2023-05-13 20:00:00
2542,2542,74,371,2023-05-22 21:00:00
2543,2543,172,245,2023-05-15 22:00:00
2544,2544,191,16,2023-04-30 23:00:00
2545,2545,62,199,2023-04-18 00:00:00
2546,2546,127,337,2023-05-09 01:00:00
2547,2547,51,112,2023-04-18 02:00:00
2548,2548,98,153,2023-04-21 03:00:00
2549,2549,22,172,2023-04-22 04:00:00
2550,2550,30,422,2023-04-30 05:00:00
2551,2551,133,264,2023-05-10 06:00:00
2552,2552,113,123,2023-04-18 07:00:00
2553,2553,35,208,2023-05-11 08:00:00
2554,2554,177,167,2023-05-05 09:00:00
2555,2555,34,46,2023-04-27 10:00:00
2556,2556,141,120,2023-05-15 11:00:00
2557,2557,184,57,2023-05-12 12:00:00
2558,2558,34,72,2023-05-24 13:00:00
2559,2559,82,57,2023-05-01 14:00:00
2560,2560,183,438,2023-05-07 15:00:00
2561,2561,33,272,2023-05-25 16:00:00
2562,2562,25,448,2023-05-22 17:00:00
2563,2563,48,137,2023-04-27 18:00:00
2564,2564,135,60,2023-04-21 19:00:00
2565,2565,135,116,2023-04-24 20:00:00
2566,2566,1,363,2023-04-29 21:00:00
2567,2567,22,376,2023-05-06 22:00:00
2568,2568,38,382,2023-05-23 23:00:00
2569,2569,7,115,2023-05-11 00:00:00
2570,2570,13,263,2023-05-12 01:00:00
2571,2571,117,419,2023-05-16 02:00:00
2572,2572,22,77,2023-05-10 03:00:00
2573,2573,72,47,2023-05-11 04:00:00
2574,2574,94,156,2023-04-21 05:00:00
2575,2575,94,191,2023-05-24 06:00:00
2576,2576,142,391,2023-04-28 07:00:00
2577,2577,190,135,2023-04-19 08:00:00
2578,2578,52,250,2023-04-21 09:00:00
2579,2579,113,234,2023-04-23 10:00:00
2580,2580,45,93,2023-04-29 11:00:00
2581,2581,88,290,2023-05-26 12:00:00
2582,2582,66,92,2023-05-02 13:00:00
2583,2583,132,249,2023-05-03 14:00:00
2584,2584,87,107,2023-04-20 15:00:00
2585,2585,94,205,2023-05-05 16:00:00
2586,2586,6,226,2023-05-26 17:00:00
2587,2587,47,340,2023-05-25 18:00:00
2588,2588,122,350,2023-05-24 19:00:00
2589,2589,46,453,2023-04-19 20:00:00
2590,2590,115,422,2023-05-05 21:00:00
2591,2591,86,236,2023-04-28 22:00:00
2592,2592,25,397,2023-05-20 23:00:00
2593,2593,74,393,2023-05-04 00:00:00
2594,2594,72,19,2023-04-22 01:00:00
2595,2595,111,94,2023-05-17 02:00:00
2596,2596,43,424,2023-05-24 03:00:00
2597,2597,7,311,2023-05-23 04:00:00
2598,2598,109,375,2023-05-18 05:00:00
2599,2599,147,276,2023-05-09 06:00:00
2600,2600,128,177,2023-04-23 07:00:00
2601,2601,161,95,2023-05-16 08:00:00
2602,2602,123,416,2023-05-02 09:00:00
2603,2603,91,462,2023-05-02 10:00:00
2604,2604,9,416,2023-04-21 11:00:00
2605,2605,65,221,2023-05-08 12:00:00
2606,2606,131,425,2023-04-20 13:00:00
2607,2607,136,93,2023-05-15 14:00:00
2608,2608,196,468,2023-04-26 15:00:00
2609,2609,119,170,2023-05-24 16:00:00
2610,2610,185,293,2023-05-24 17:00:00
2611,2611,129,250,2023-04-30 18:00:00
2612,2612,20,124,2023-05-06 19:00:00
2613,2613,24,443,2023-05-06 20:00:00
2614,2614,171,152,2023-04-26 21:00:00
2615,2615,122,84,2023-04-25 22:00:00
2616,2616,160,150,2023-05-01 23:00:00
2617,2617,198,341,2023-05-05 00:00:00
2618,2618,153,97,2023-05-26 01:00:00
2619,2619,22,45,2023-04-23 02:00:00
2620,2620,39,287,2023-05-11 03:00:00
2621,2621,45,132,2023-05-28 04:00:00
2622,2622,117,367,2023-05-28 05:00:00
2623,2623,140,271,2023-04-25 06:00:00
2624,2624,102,75,2023-05-03 07:00:00
2625,2625,167,49,2023-05-12 08:00:00
2626,2626,92,114,2023-05-16 09:00:00
2627,2627,69,351,2023-04-28 10:00:00
2628,2628,184,249,2023-05-04 11:00:00
2629,2629,154,284,2023-05-02 12:00:00
2630,2630,188,297,2023-05-18 13:00:00
2631,2631,94,93,2023-04-27 14:00:00
2632,2632,195,349,2023-05-29 15:00:00
2633,2633,144,398,2023-05-13 16:00:00
2634,2634,139,235,2023-04-29 17:00:00
2635,2635,119,284,2023-05-27 18:00:00
2636,2636,64,229,2023-05-20 19:00:00
2637,2637,194,341,2023-05-27 20:00:00
2638,2638,193,56,2023-04-30 21:00:00
2639,2639,196,78,2023-05-21 22:00:00
2640,2640,11,170,2023-05-17 23:00:00
2641,2641,152,160,2023-05-11 00:00:00
2642,2642,115,134,2023-05-10 01:00:00
2643,2643,96,86,2023-05-13 02:00:00
2644,2644,164,133,2023-05-22 03:00:00
2645,2645,93,386,2023-05-03 04:00:00
2646,2646,88,353,2023-04-28 05:00:00
2647,2647,141,367,2023-05-18 06:00:00
2648,2648,166,354,2023-04-23 07:00:00
2649,2649,22,164,2023-05-22 08:00:00
2650,2650,108,3,2023-05-15 09:00:00
2651,2651,81,94,2023-05-24 10:00:00
2652,2652,70,172,2023-05-19 11:00:00
2653,2653,54,117,2023-05-29 12:00:00
2654,2654,36,34,2023-04-26 13:00:00
2655,2655,2,324,2023-04-28 14:00:00
2656,2656,125,266,2023-05-22 15:00:00
2657,2657,44,463,2023-05-26 16:00:00
2658,2658,32,126,2023-05-14 17:00:00
2659,2659,149,329,2023-04-24 18:00:00
2660,2660,16,307,2023-05-23 19:00:00
2661,2661,87,285,2023-05-25 20:00:00
2662,2662,124,354,2023-05-27 21:00:00
2663,2663,75,97,2023-05-24 22:00:00
2664,2664,173,224,2023-04-30 23:00:00
2665,2665,113,21,2023-05-28 00:00:00
2666,2666,130,327,2023-04-25 01:00:00
2667,2667,185,382,2023-05-31 02:00:00
2668,2668,32,120,2023-05-06 03:00:00
2669,2669,169,215,2023-05-24 04:00:00
2670,2670,80,221,2023-04-27 05:00:00
2671,2671,83,17,2023-05-09 06:00:00
2672,2672,104,187,2023-05-17 07:00:00
2673,2673,198,130,2023-05-20 08:00:00
2674,2674,103,56,2023-05-23 09:00:00
2675,2675,179,101,2023-05-27 10:00:00
2676,2676,4,280,2023-05-18 11:00:00
2677,2677,148,19,2023-04-23 12:00:00
2678,2678,130,291,2023-05-02 13:00:00
2679,2679,60,243,2023-04-26 14:00:00
2680,2680,89,433,2023-05-12 15:00:00
2681,2681,35,361,2023-05-29 16:00:00
2682,2682,124,237,2023-05-31 17:00:00
2683,2683,116,14,2023-05-12 18:00:00
2684,2684,95,314,2023-05-14 19:00:00
2685,2685,134,36,2023-05-21 20:00:00
2686,2686,89,107,2023-05-02 21:00:00
2687,2687,141,182,2023-05-18 22:00:00
2688,2688,14,369,2023-05-16 23:00:00
2689,2689,9,13,2023-05-11 00:00:00
2690,2690,197,260,2023-05-29 01:00:00
2691,2691,27,84,2023-05-12 02:00:00
2692,2692,195,207,2023-05-05 03:00:00
2693,2693,26,307,2023-04-29 04:00:00
2694,2694,53,164,2023-05-04 05:00:00
2695,2695,15,23,2023-05-23 06:00:00
2696,2696,20,26,2023-04-27 07:00:00
2697,2697,80,195,2023-05-29 08:00:00
2698,2698,108,31,2023-05-24 09:00:00
2699,2699,64,143,2023-04-24 10:00:00
2700,2700,140,122,2023-05-29 11:00:00
2701,2701,43,188,2023-05-31 12:00:00
2702,2702,170,235,2023-05-19 13:00:00
2703,2703,101,78,2023-05-27 14:00:00
2704,2704,188,120,2023-05-13 15:00:00
2705,2705,130,394,2023-04-28 16:00:00
2706,2706,128,219,2023-05-24 17:00:00
2707,2707,184,159,2023-06-01 18:00:00
2708,2708,22,396,2023-05-07 19:00:00
2709,2709,157,219,2023-06-01 20:00:00
2710,2710,62,349,2023-04-29 21:00:00
2711,2711,167,355,2023-05-15 22:00:00
2712,2712,179,11,2023-05-14 23:00:00
2713,2713,59,131,2023-05-03 00:00:00
2714,2714,185,31,2023-05-06 01:00:00
2715,2715,121,32,2023-05-06 02:00:00
2716,2716,117,239,2023-05-23 03:00:00
2717,2717,83,200,2023-04-29 04:00:00
2718,2718,38,177,2023-05-14 05:00:00
2719,2719,63,78,2023-05-01 06:00:00
2720,2720,176,345,2023-05-23 07:00:00
2721,2721,14,239,2023-05-25 08:00:00
2722,2722,160,294,2023-05-07 09:00:00
2723,2723,27,308,2023-05-22 10:00:00
2724,2724,148,284,2023-04-30 11:00:00
2725,2725,126,251,2023-05-12 12:00:00
2726,2726,189,139,2023-05-03 13:00:00
2727,2727,89,192,2023-06-02 14:00:00
2728,2728,24,352,2023-05-03 15:00:00
2729,2729,74,390,2023-05-28 16:00:00
2730,2730,196,95,2023-05-12 17:00:00
2731,2731,13,74,2023-05-29 18:00:00
2732,2732,195,171,2023-05-19 19:00:00
2733,2733,175,259,2023-04-28 20:00:00
2734,2734,44,271,2023-05-25 21:00:00
2735,2735,175,187,2023-05-02 22:00:00
2736,2736,16,352,2023-05-16 23:00:00
2737,2737,154,217,2023-05-27 00:00:00
2738,2738,133,92,2023-05-07 01:00:00
2739,2739,43,268,2023-05-28 02:00:00
2740,2740,34,403,2023-05-22 03:00:00
2741,2741,122,12,2023-05-18 04:00:00
2742,2742,41,451,2023-04-28 05:00:00
2743,2743,10,379,2023-05-15 06:00:00
2744,2744,166,370,2023-05-01 07:00:00
2745,2745,22,91,2023-05-14 08:00:00
2746,2746,88,1,2023-05-12 09:00:00
2747,2747,91,231,2023-05-08 10:00:00
2748,2748,63,497,2023-06-02 11:00:00
2749,2749,101,402,2023-05-09 12:00:00
2750,2750,136,203,2023-05-28 13:00:00
2751,2751,54,157,2023-06-02 14:00:00
2752,2752,60,190,2023-05-21 15:00:00
2753,2753,98,13,2023-05-08 16:00:00
2754,2754,193,256,2023-05-14 17:00:00
2755,2755,159,159,2023-05-26 18:00:00
2756,2756,180,293,2023-05-13 19:00:00
2757,2757,125,144,2023-05-13 20:00:00
2758,2758,197,274,2023-05-11 21:00:00
2759,2759,186,426,2023-04-27 22:00:00
2760,2760,110,92,2023-05-26 23:00:00
2761,2761,32,410,2023-05-18 00:00:00
2762,2762,20,152,2023-05-01 01:00:00
2763,2763,100,305,2023-05-25 02:00:00
2764,2764,167,324,2023-05-13 03:00:00
2765,2765,26,156,2023-04-27 04:00:00
2766,2766,61,194,2023-06-04 05:00:00
2767,2767,7,383,2023-05-15 06:00:00
2768,2768,156,40,2023-05-05 07:00:00
2769,2769,81,38,2023-05-17 08:00:00
2770,2770,55,223,2023-06-04 09:00:00
2771,2771,107,334,2023-05-07 10:00:00
2772,2772,34,257,2023-05-27 11:00:00
2773,2773,167,240,2023-06-03 12:00:00
2774,2774,198,65,2023-05-03 13:00:00
2775,2775,11,346,2023-05-23 14:00:00
2776,2776,47,175,2023-05-19 15:00:00
2777,2777,169,188,2023-05-26 16:00:00
2778,2778,8,369,2023-06-04 17:00:00
2779,2779,133,125,2023-05-29 18:00:00
2780,2780,160,381,2023-05-06 19:00:00
2781,2781,124,361,2023-05-17 20:00:00
2782,2782,93,123,2023-05-21 21:00:00
2783,2783,183,215,2023-05-18 22:00:00
2784,2784,128,148,2023-05-23 23:00:00
2785,2785,10,449,2023-05-14 00:00:00
2786,2786,88,390,2023-06-03 01:00:00
2787,2787,61,276,2023-05-23 02:00:00
2788,2788,101,423,2023-05-21 03:00:00
2789,2789,56,316,2023-05-05 04:00:00
2790,2790,102,418,2023-04-28 05:00:00
2791,2791,145,275,2023-05-30 06:00:00
2792,2792,181,349,2023-05-11 07:00:00
2793,2793,179,438,2023-05-22 08:00:00
2794,2794,134,261,2023-06-05 09:00:00
2795,2795,34,406,2023-05-26 10:00:00
2796,2796,3,261,2023-05-10 11:00:00
2797,2797,175,181,2023-05-17 12:00:00
2798,2798,2,334,2023-06-05 13:00:00
2799,2799,110,312,2023-05-01 14:00:00
2800,2800,29,346,2023-05-08 15:00:00
2801,2801,122,103,2023-05-01 16:00:00
2802,2802,92,50,2023-05-21 17:00:00
2803,2803,88,126,2023-05-21 18:00:00
2804,2804,125,399,2023-05-20 19:00:00
2805,2805,173,421,2023-05-26 20:00:00
2806,2806,177,302,2023-05-29 21:00:00
2807,2807,164,218,2023-05-09 22:00:00
2808,2808,72,132,2023-05-21 23:00:00
2809,2809,149,2,2023-05-25 00:00:00
2810,2810,115,71,2023-05-07 01:00:00
2811,2811,180,115,2023-05-04 02:00:00
2812,2812,150,325,2023-05-21 03:00:00
2813,2813,103,379,2023-05-29 04:00:00
2814,2814,72,141,2023-05-19 05:00:00
2815,2815,87,450,2023-05-17 06:00:00
2816,2816,131,376,2023-05-22 07:00:00
2817,2817,144,153,2023-05-06 08:00:00
2818,2818,46,151,2023-05-01 09:00:00
2819,2819,192,209,2023-05-27 10:00:00
2820,2820,57,207,2023-05-18 11:00:00
2821,2821,120,366,2023-05-06 12:00:00
2822,2822,79,59,2023-05-01 13:00:00
2823,2823,42,113,2023-05-22 14:00:00
2824,2824,128,250,2023-06-03 15:00:00
2825,2825,69,381,2023-05-05 16:00:00
2826,2826,67,411,2023-05-28 17:00:00
2827,2827,186,147,2023-06-03 18:00:00
2828,2828,158,208,2023-05-04 19:00:00
2829,2829,19,29,2023-06-03 20:00:00
2830,2830,51,40,2023-04-29 21:00:00
2831,2831,15,186,2023-06-01 22:00:00
2832,2832,49,332,2023-05-10 23:00:00
2833,2833,183,435,2023-05-07 00:00:00
2834,2834,164,15,2023-06-05 01:00:00
2835,2835,5,70,2023-06-05 02:00:00
2836,2836,108,43,2023-05-16 03:00:00
2837,2837,105,474,2023-05-10 04:00:00
2838,2838,153,151,2023-06-03 05:00:00
2839,2839,98,267,2023-05-08 06:00:00
2840,2840,163,98,2023-06-01 07:00:00
2841,2841,198,20,2023-05-31 08:00:00
2842,2842,23,61,2023-05-31 09:00:00
2843,2843,64,483,2023-05-27 10:00:00
2844,2844,183,217,2023-05-19 11:00:00
2845,2845,6,153,2023-05-16 12:00:00
2846,2846,36,84,2023-05-14 13:00:00
2847,2847,100,169,2023-06-06 14:00:00
2848,2848,178,144,2023-05-27 15:00:00
2849,2849,23,382,2023-05-15 16:00:00
2850,2850,112,236,2023-05-07 17:00:00
2851,2851,90,93,2023-05-19 18:00:00
2852,2852,11,388,2023-05-03 19:00:00
2853,2853,24,263,2023-05-02 20:00:00
2854,2854,195,182,2023-06-02 21:00:00
2855,2855,145,18,2023-05-19 22:00:00
2856,2856,154,266,2023-04-30 23:00:00
2857,2857,1,97,2023-05-31 00:00:00
2858,2858,72,300,2023-05-24 01:00:00
2859,2859,181,302,2023-05-17 02:00:00
2860,2860,52,203,2023-05-07 03:00:00
2861,2861,39,330,2023-05-04 04:00:00
2862,2862,5,99,2023-05-28 05:00:00
2863,2863,49,12,2023-05-15 06:00:00
2864,2864,151,29,2023-05-16 07:00:00
2865,2865,115,383,2023-05-18 08:00:00
2866,2866,28,144,2023-05-07 09:00:00
2867,2867,9,349,2023-05-30 10:00:00
2868,2868,38,272,2023-05-13 11:00:00
2869,2869,146,247,2023-05-13 12:00:00
2870,2870,131,195,2023-05-31 13:00:00
2871,2871,66,440,2023-05-11 14:00:00
2872,2872,42,51,2023-05-05 15:00:00
2873,2873,125,151,2023-05-15 16:00:00
2874,2874,177,304,2023-05-03 17:00:00
2875,2875,168,65,2023-06-07 18:00:00
2876,2876,61,99,2023-05-10 19:00:00
2877,2877,23,75,2023-05-17 20:00:00
2878,2878,13,443,2023-05-25 21:00:00
2879,2879,124,50,2023-05-12 22:00:00
2880,2880,132,159,2023-06-03 23:00:00
2881,2881,198,33,2023-05-21 00:00:00
2882,2882,162,293,2023-06-01 01:00:00
2883,2883,170,367,2023-06-03 02:00:00
2884,2884,98,248,2023-05-08 03:00:00
2885,2885,152,28,2023-05-09 04:00:00
2886,2886,64,410,2023-05-30 05:00:00
2887,2887,178,371,2023-05-29 06:00:00
2888,2888,159,323,2023-06-05 07:00:00
2889,2889,178,318,2023-05-14 08:00:00
2890,2890,84,15,2023-06-03 09:00:00
2891,2891,87,294,2023-05-19 10:00:00
2892,2892,31,239,2023-05-22 11:00:00
2893,2893,90,118,2023-06-09 12:00:00
2894,2894,61,430,2023-05-31 13:00:00
2895,2895,20,478,2023-05-08 14:00:00
2896,2896,105,38,2023-05-12 15:00:00
2897,2897,61,181,2023-05-02 16:00:00
2898,2898,65,225,2023-05-17 17:00:00
2899,2899,34,154,2023-05-25 18:00:00
2900,2900,150,282,2023-05-03 19:00:00
2901,2901,173,366,2023-05-19 20:00:00
2902,2902,34,97,2023-05-11 21:00:00
2903,2903,32,389,2023-05-11 22:00:00
2904,2904,159,164,2023-05-05 23:00:00
2905,2905,152,236,2023-06-07 00:00:00
2906,2906,178,125,2023-05-29 01:00:00
2907,2907,10,321,2023-05-24 02:00:00
2908,2908,183,99,2023-05-31 03:00:00
2909,2909,113,180,2023-05-21 04:00:00
2910,2910,51,375,2023-05-19 05:00:00
2911,2911,68,107,2023-06-10 06:00:00
2912,2912,105,8,2023-05-08 07:00:00
2913,2913,56,309,2023-05-27 08:00:00
2914,2914,85,236,2023-06-10 09:00:00
2915,2915,146,130,2023-05-29 10:00:00
2916,2916,100,77,2023-05-27 11:00:00
2917,2917,15,182,2023-05-12 12:00:00
2918,2918,114,38,2023-05-17 13:00:00
2919,2919,184,48,2023-05-26 14:00:00
2920,2920,127,352,2023-05-20 15:00:00
2921,2921,190,2,2023-05-15 16:00:00
2922,2922,148,4,2023-05-16 17:00:00
2923,2923,103,221,2023-05-22 18:00:00
2924,2924,133,249,2023-05-16 19:00:00
2925,2925,111,391,2023-06-04 20:00:00
2926,2926,76,44,2023-06-03 21:00:00
2927,2927,110,125,2023-05-10 22:00:00
2928,2928,10,220,2023-05-11 23:00:00
2929,2929,127,415,2023-05-27 00:00:00
2930,2930,4,393,2023-05-20 01:00:00
2931,2931,5,293,2023-05-21 02:00:00
2932,2932,80,50,2023-05-30 03:00:00
2933,2933,139,195,2023-06-11 04:00:00
2934,2934,169,193,2023-05-10 05:00:00
2935,2935,86,436,2023-05-06 06:00:00
2936,2936,70,213,2023-05-27 07:00:00
2937,2937,170,391,2023-05-29 08:00:00
2938,2938,49,283,2023-05-17 09:00:00
2939,2939,128,314,2023-05-13 10:00:00
2940,2940,33,239,2023-05-07 11:00:00
2941,2941,124,303,2023-06-02 12:00:00
2942,2942,44,284,2023-05-28 13:00:00
2943,2943,169,289,2023-05-12 14:00:00
2944,2944,1,210,2023-05-05 15:00:00
2945,2945,62,320,2023-05-24 16:00:00
2946,2946,172,99,2023-06-03 17:00:00
2947,2947,181,267,2023-05-31 18:00:00
2948,2948,39,299,2023-05-19 19:00:00
2949,2949,121,212,2023-06-02 20:00:00
2950,2950,69,228,2023-06-04 21:00:00
2951,2951,78,99,2023-05-18 22:00:00
2952,2952,32,197,2023-05-06 23:00:00
2953,2953,76,174,2023-05-23 00:00:00
2954,2954,188,404,2023-05-12 01:00:00
2955,2955,171,255,2023-06-10 02:00:00
2956,2956,33,425,2023-05-29 03:00:00
2957,2957,12,459,2023-05-14 04:00:00
2958,2958,101,218,2023-05-29 05:00:00
2959,2959,10,249,2023-05-23 06:00:00
2960,2960,28,282,2023-05-09 07:00:00
2961,2961,34,420,2023-05-24 08:00:00
2962,2962,90,396,2023-05-21 09:00:00
2963,2963,61,36,2023-05-17 10:00:00
2964,2964,17,73,2023-06-05 11:00:00
2965,2965,159,407,2023-06-05 12:00:00
2966,2966,131,29,2023-06-06 13:00:00
2967,2967,195,414,2023-05-19 14:00:00
2968,2968,57,190,2023-06-07 15:00:00
2969,2969,29,48,2023-06-08 16:00:00
2970,2970,91,309,2023-05-08 17:00:00
2971,2971,56,107,2023-05-08 18:00:00
2972,2972,173,420,2023-06-09 19:00:00
2973,2973,54,77,2023-05-12 20:00:00
2974,2974,125,64,2023-05-20 21:00:00
2975,2975,84,21,2023-05-16 22:00:00
2976,2976,50,373,2023-05-31 23:00:00
2977,2977,97,22,2023-05-11 00:00:00
2978,2978,137,216,2023-06-01 01:00:00
2979,2979,114,248,2023-05-11 02:00:00
2980,2980,29,285,2023-06-11 03:00:00
2981,2981,25,67,2023-06-11 04:00:00
2982,2982,16,465,2023-05-26 05:00:00
2983,2983,42,371,2023-05-08 06:00:00
2984,2984,86,266,2023-05-07 07:00:00
2985,2985,192,264,2023-06-10 08:00:00
2986,2986,169,131,2023-05-24 09:00:00
2987,2987,120,159,2023-06-04 10:00:00
2988,2988,91,387,2023-05-24 11:00:00
2989,2989,200,136,2023-05-15 12:00:00
2990,2990,196,127,2023-05-06 13:00:00
2991,2991,18,270,2023-05-28 14:00:00
2992,2992,26,127,2023-06-13 15:00:00
2993,2993,146,388,2023-06-12 16:00:00
2994,2994,169,362,2023-05-25 17:00:00
2995,2995,151,383,2023-06-09 18:00:00
2996,2996,127,287,2023-05-31 19:00:00
2997,2997,71,239,2023-05-07 20:00:00
2998,2998,33,427,2023-05-23 21:00:00
2999,2999,35,24,2023-05-07 22:00:00
3000,3000,5,234,2023-05-17 23:00:00
3001,3001,166,23,2023-05-30 00:00:00
3002,3002,96,40,2023-05-31 01:00:00
3003,3003,95,107,2023-05-17 02:00:00
3004,3004,199,312,2023-06-12 03:00:00
3005,3005,109,420,2023-06-10 04:00:00
3006,3006,190,264,2023-05-28 05:00:00
3007,3007,57,400,2023-06-07 06:00:00
3008,3008,37,251,2023-05-11 07:00:00
3009,3009,90,23,2023-05-13 08:00:00
3010,3010,128,433,2023-05-13 09:00:00
3011,3011,74,149,2023-05-08 10:00:00
3012,3012,80,86,2023-06-02 11:00:00
3013,3013,68,147,2023-05-18 12:00:00
3014,3014,37,22,2023-06-03 13:00:00
3015,3015,153,151,2023-06-07 14:00:00
3016,3016,133,419,2023-05-31 15:00:00
3017,3017,107,129,2023-05-29 16:00:00
3018,3018,125,429,2023-06-13 17:00:00
3019,3019,148,118,2023-05-19 18:00:00
3020,3020,143,290,2023-05-12 19:00:00
3021,3021,46,73,2023-05-18 20:00:00
3022,3022,107,144,2023-06-13 21:00:00
3023,3023,107,203,2023-06-06 22:00:00
3024,3024,143,326,2023-05-13 23:00:00
3025,3025,30,439,2023-05-12 00:00:00
3026,3026,56,257,2023-06-09 01:00:00
3027,3027,39,125,2023-06-09 02:00:00
3028,3028,178,97,2023-06-07 03:00:00
3029,3029,59,422,2023-05-16 04:00:00
3030,3030,107,94,2023-06-06 05:00:00
3031,3031,38,56,2023-06-01 06:00:00
3032,3032,81,99,2023-06-11 07:00:00
3033,3033,44,11,2023-06-14 08:00:00
3034,3034,87,403,2023-05-21 09:00:00
3035,3035,22,375,2023-05-20 10:00:00
3036,3036,194,9,2023-05-08 11:00:00
3037,3037,146,109,2023-05-31 12:00:00
3038,3038,195,81,2023-05-29 13:00:00
3039,3039,6,226,2023-05-20 14:00:00
3040,3040,22,97,2023-06-06 15:00:00
3041,3041,37,195,2023-05-12 16:00:00
3042,3042,2,171,2023-05-08 17:00:00
3043,3043,96,355,2023-06-14 18:00:00
3044,3044,164,164,2023-05-18 19:00:00
3045,3045,19,254,2023-05-09 20:00:00
3046,3046,156,380,2023-05-12 21:00:00
3047,3047,154,259,2023-06-15 22:00:00
3048,3048,70,249,2023-05-16 23:00:00
3049,3049,39,84,2023-05-29 00:00:00
3050,3050,182,18,2023-05-31 01:00:00
3051,3051,12,188,2023-06-12 02:00:00
3052,3052,62,253,2023-05-09 03:00:00
3053,3053,40,386,2023-05-15 04:00:00
3054,3054,29,103,2023-06-12 05:00:00
3055,3055,172,239,2023-06-09 06:00:00
3056,3056,1,155,2023-05-28 07:00:00
3057,3057,56,248,2023-05-19 08:00:00
3058,3058,193,98,2023-05-15 09:00:00
3059,3059,24,231,2023-05-18 10:00:00
3060,3060,39,275,2023-06-16 11:00:00
3061,3061,187,290,2023-05-27 12:00:00
3062,3062,76,456,2023-05-15 13:00:00
3063,3063,128,283,2023-05-26 14:00:00
3064,3064,82,318,2023-05-12 15:00:00
3065,3065,4,264,2023-06-08 16:00:00
3066,3066,152,58,2023-05-23 17:00:00
3067,3067,64,303,2023-05-28 18:00:00
3068,3068,112,20,2023-05-21 19:00:00
3069,3069,183,201,2023-05-27 20:00:00
3070,3070,135,439,2023-06-16 21:00:00
3071,3071,69,291,2023-06-13 22:00:00
3072,3072,168,194,2023-05-28 23:00:00
3073,3073,122,70,2023-05-13 00:00:00
3074,3074,61,167,2023-05-20 01:00:00
3075,3075,184,276,2023-06-01 02:00:00
3076,3076,109,340,2023-06-14 03:00:00
3077,3077,78,395,2023-06-09 04:00:00
3078,3078,1,196,2023-06-01 05:00:00
3079,3079,85,26,2023-05-25 06:00:00
3080,3080,171,196,2023-05-25 07:00:00
3081,3081,125,238,2023-05-29 08:00:00
3082,3082,95,27,2023-05-20 09:00:00
3083,3083,135,287,2023-05-16 10:00:00
3084,3084,66,46,2023-05-21 11:00:00
3085,3085,122,286,2023-06-13 12:00:00
3086,3086,60,57,2023-05-19 13:00:00
3087,3087,192,427,2023-06-11 14:00:00
3088,3088,71,277,2023-06-04 15:00:00
3089,3089,11,299,2023-06-05 16:00:00
3090,3090,164,141,2023-06-15 17:00:00
3091,3091,61,60,2023-05-15 18:00:00
3092,3092,63,136,2023-06-15 19:00:00
3093,3093,135,249,2023-05-11 20:00:00
3094,3094,69,354,2023-05-20 21:00:00
3095,3095,95,222,2023-06-05 22:00:00
3096,3096,182,58,2023-06-07 23:00:00
3097,3097,105,370,2023-05-31 00:00:00
3098,3098,114,398,2023-05-25 01:00:00
3099,3099,44,122,2023-05-16 02:00:00
3100,3100,1,293,2023-06-02 03:00:00
3101,3101,91,471,2023-05-16 04:00:00
3102,3102,155,249,2023-06-01 05:00:00
3103,3103,132,219,2023-06-18 06:00:00
3104,3104,38,345,2023-06-01 07:00:00
3105,3105,89,59,2023-06-02 08:00:00
3106,3106,7,119,2023-06-01 09:00:00
3107,3107,70,74,2023-05-22 10:00:00
3108,3108,12,171,2023-06-01 11:00:00
3109,3109,58,331,2023-05-17 12:00:00
3110,3110,128,318,2023-06-07 13:00:00
3111,3111,139,242,2023-06-04 14:00:00
3112,3112,129,287,2023-05-12 15:00:00
3113,3113,70,429,2023-06-06 16:00:00
3114,3114,157,448,2023-05-18 17:00:00
3115,3115,156,322,2023-05-28 18:00:00
3116,3116,198,148,2023-06-17 19:00:00
3117,3117,99,337,2023-05-14 20:00:00
3118,3118,74,218,2023-05-19 21:00:00
3119,3119,127,302,2023-05-24 22:00:00
3120,3120,66,380,2023-05-30 23:00:00
3121,3121,41,453,2023-05-23 00:00:00
3122,3122,152,4,2023-06-09 01:00:00
3123,3123,127,107,2023-06-03 02:00:00
3124,3124,137,372,2023-05-20 03:00:00
3125,3125,82,73,2023-05-19 04:00:00
3126,3126,44,266,2023-06-06 05:00:00
3127,3127,199,211,2023-05-21 06:00:00
3128,3128,134,190,2023-06-06 07:00:00
3129,3129,94,479,2023-06-13 08:00:00
3130,3130,112,64,2023-06-09 09:00:00
