sales_order_id,product_id,quantity_sold,sales_order_date,customer_name,status
1156,28,77,2023-08-12,Customer 108,Pending
1157,195,58,2023-06-04,Customer 19,Cancelled
1158,35,22,2023-09-03,Customer 210,Pending
1159,40,87,2023-07-25,Customer 318,Shipped
1160,101,87,2023-10-06,Customer 181,Cancelled
1161,162,13,2023-02-14,Customer 96,Delivered
1162,15,58,2023-08-08,Customer 334,Pending
1163,97,46,2023-10-16,Customer 372,Delivered
1164,126,74,2023-05-01,Customer 107,Delivered
1165,142,6,2023-04-10,Customer 450,Cancelled
1166,146,32,2023-10-24,Customer 395,Cancelled
1167,105,48,2023-07-14,Customer 444,Pending
1168,125,91,2023-09-09,Customer 375,Delivered
1169,20,77,2023-02-08,Customer 103,Shipped
1170,14,26,2023-06-01,Customer 362,Shipped
1171,91,85,2023-09-12,Customer 407,Pending
1172,98,52,2023-02-01,Customer 37,Delivered
1173,62,88,2023-08-31,Customer 164,Shipped
1174,130,88,2023-07-09,Customer 435,Pending
1175,83,46,2023-01-15,Customer 89,Cancelled
1176,61,70,2023-09-19,Customer 21,Cancelled
1177,192,42,2023-05-21,Customer 289,Shipped
1178,137,97,2023-01-11,Customer 325,Cancelled
1179,50,17,2023-11-26,Customer 329,Cancelled
1180,43,12,2023-11-25,Customer 39,Pending
1181,44,93,2023-12-02,Customer 216,Shipped
1182,111,25,2023-05-31,Customer 310,Delivered
1183,148,5,2023-10-12,Customer 275,Delivered
1184,104,53,2023-01-27,Customer 391,Pending
1185,81,53,2023-08-11,Customer 25,Pending
1186,200,67,2023-01-31,Customer 40,Cancelled
1187,77,86,2023-02-16,Customer 316,Delivered
1188,109,37,2023-09-10,Customer 344,Pending
1189,104,96,2023-08-30,Customer 399,Delivered
1190,158,16,2023-10-19,Customer 36,Cancelled
1191,115,65,2023-03-27,Customer 244,Pending
1192,20,99,2023-02-27,Customer 78,Pending
1193,173,90,2023-11-15,Customer 46,Pending
1194,197,58,2023-05-25,Customer 190,Delivered
1195,2,1,2023-05-10,Customer 421,Delivered
1196,19,74,2023-03-12,Customer 136,Cancelled
1197,21,62,2023-06-28,Customer 87,Delivered
1198,138,22,2023-05-29,Customer 319,Delivered
1199,153,55,2023-06-17,Customer 375,Shipped
1200,185,43,2023-11-27,Customer 262,Cancelled
1201,78,68,2023-12-07,Customer 103,Cancelled
1202,164,15,2023-11-27,Customer 438,Delivered
1203,89,9,2023-04-23,Customer 67,Delivered
1204,157,68,2023-02-11,Customer 432,Pending
1205,119,62,2023-03-23,Customer 448,Shipped
1206,3,99,2023-08-26,Customer 105,Cancelled
1207,152,49,2023-03-21,Customer 347,Pending
1208,63,2,2023-05-17,Customer 478,Pending
1209,117,82,2023-05-03,Customer 2,Delivered
1210,197,80,2023-03-11,Customer 33,Pending
1211,142,20,2023-07-24,Customer 2,Delivered
1212,152,57,2023-08-04,Customer 97,Delivered
1213,96,1,2023-05-09,Customer 63,Cancelled
1214,55,64,2023-08-28,Customer 179,Pending
1215,169,75,2023-10-17,Customer 305,Shipped
1216,90,46,2023-12-20,Customer 180,Cancelled
1217,112,23,2023-02-03,Customer 360,Pending
1218,103,80,2023-03-27,Customer 323,Delivered
1219,23,48,2023-10-19,Customer 378,Cancelled
1220,152,55,2023-01-01,Customer 211,Shipped
1221,163,61,2023-03-12,Customer 332,Pending
1222,28,40,2023-10-05,Customer 218,Cancelled
1223,43,17,2023-07-30,Customer 297,Cancelled
1224,104,74,2023-01-19,Customer 69,Shipped
1225,137,21,2023-06-24,Customer 470,Pending
1226,116,38,2023-05-07,Customer 288,Shipped
1227,184,78,2023-12-12,Customer 83,Pending
1228,175,78,2023-05-31,Customer 335,Pending
1229,133,51,2023-09-05,Customer 363,Delivered
1230,142,97,2023-01-06,Customer 108,Shipped
1231,121,73,2023-12-30,Customer 162,Delivered
1232,72,39,2023-05-27,Customer 315,Shipped
1233,130,56,2023-12-04,Customer 191,Shipped
1234,135,9,2023-12-05,Customer 222,Delivered
1235,167,59,2023-08-21,Customer 35,Shipped
1236,177,92,2023-06-18,Customer 152,Shipped
1237,6,50,2023-12-10,Customer 131,Cancelled
1238,48,95,2023-11-21,Customer 489,Pending
1239,188,22,2023-08-14,Customer 146,Delivered
1240,151,35,2023-10-15,Customer 497,Shipped
1241,75,97,2023-01-24,Customer 172,Pending
1242,127,72,2023-07-21,Customer 473,Pending
1243,54,38,2023-08-13,Customer 378,Pending
1244,80,68,2023-04-11,Customer 170,Pending
1245,90,6,2023-11-17,Customer 302,Pending
1246,65,92,2023-08-04,Customer 372,Cancelled
1247,35,99,2023-05-22,Customer 324,Delivered
1248,39,60,2023-09-23,Customer 329,Shipped
1249,7,35,2023-11-19,Customer 474,Delivered
1250,3,22,2023-07-27,Customer 177,Delivered
1251,7,18,2023-11-01,Customer 319,Cancelled
1252,112,90,2023-12-25,Customer 41,Shipped
1253,35,65,2023-02-13,Customer 84,Cancelled
1254,21,8,2023-02-28,Customer 385,Delivered
1255,115,42,2023-12-04,Customer 200,Delivered
1256,33,26,2023-07-12,Customer 487,Shipped
1257,107,25,2023-01-03,Customer 64,Pending
1258,55,87,2023-10-18,Customer 251,Shipped
1259,31,27,2023-03-29,Customer 219,Shipped
1260,40,26,2023-06-18,Customer 142,Pending
1261,67,88,2023-03-08,Customer 470,Shipped
1262,21,37,2023-11-25,Customer 78,Pending
1263,45,35,2023-04-14,Customer 80,Delivered
1264,106,16,2023-01-24,Customer 180,Cancelled
1265,32,14,2023-10-02,Customer 80,Shipped
1266,96,59,2023-09-14,Customer 451,Pending
1267,64,53,2023-06-11,Customer 406,Shipped
1268,107,99,2023-06-13,Customer 413,Cancelled
1269,12,58,2023-10-19,Customer 217,Cancelled
1270,137,53,2023-09-18,Customer 317,Pending
1271,89,59,2023-05-29,Customer 106,Cancelled
1272,152,73,2023-12-16,Customer 128,Pending
1273,192,53,2023-08-27,Customer 36,Cancelled
1274,36,71,2023-12-23,Customer 194,Cancelled
1275,29,66,2023-01-07,Customer 359,Pending
1276,2,53,2023-04-03,Customer 75,Pending
1277,92,17,2023-06-28,Customer 488,Shipped
1278,84,52,2023-09-28,Customer 260,Delivered
1279,163,84,2023-12-27,Customer 499,Pending
1280,115,52,2023-06-19,Customer 446,Pending
1281,110,75,2023-12-24,Customer 229,Shipped
1282,20,19,2023-06-03,Customer 107,Delivered
1283,124,39,2023-08-28,Customer 186,Pending
1284,191,88,2023-12-12,Customer 491,Delivered
1285,173,12,2023-06-04,Customer 39,Cancelled
1286,196,67,2023-01-09,Customer 375,Pending
1287,114,55,2023-03-21,Customer 462,Delivered
1288,18,72,2023-10-04,Customer 269,Shipped
1289,121,43,2023-08-17,Customer 29,Delivered
1290,139,35,2023-08-15,Customer 223,Delivered
1291,43,87,2023-03-15,Customer 25,Pending
1292,192,10,2023-08-31,Customer 221,Shipped
1293,151,18,2023-09-07,Customer 299,Cancelled
1294,100,36,2023-01-22,Customer 16,Shipped
1295,36,28,2023-03-03,Customer 113,Pending
1296,95,51,2023-08-10,Customer 182,Cancelled
1297,102,9,2023-04-04,Customer 177,Cancelled
1298,76,40,2023-08-15,Customer 245,Cancelled
1299,80,91,2023-02-03,Customer 154,Delivered
1300,181,75,2023-03-05,Customer 396,Shipped
1301,112,34,2023-01-29,Customer 327,Cancelled
1302,180,26,2023-02-21,Customer 199,Cancelled
1303,101,35,2023-10-16,Customer 486,Delivered
1304,191,72,2023-10-01,Customer 149,Pending
1305,190,64,2023-01-03,Customer 247,Shipped
1306,98,28,2023-03-25,Customer 143,Shipped
1307,118,82,2023-07-06,Customer 387,Cancelled
1308,81,69,2023-12-01,Customer 356,Delivered
1309,167,11,2023-01-05,Customer 331,Pending
1310,43,67,2023-08-17,Customer 60,Cancelled
1311,44,70,2023-10-23,Customer 470,Shipped
1312,133,38,2023-11-22,Customer 496,Shipped
1313,77,27,2023-04-12,Customer 431,Delivered
1314,72,88,2023-09-04,Customer 210,Cancelled
1315,153,13,2023-08-29,Customer 342,Delivered
1316,131,34,2023-03-23,Customer 31,Cancelled
1317,196,93,2023-05-05,Customer 1,Delivered
1318,182,55,2023-02-28,Customer 274,Pending
1319,109,93,2023-09-02,Customer 227,Shipped
1320,104,4,2023-04-21,Customer 28,Shipped
1321,130,37,2023-08-18,Customer 30,Delivered
1322,105,68,2023-10-29,Customer 221,Cancelled
1323,188,9,2023-02-15,Customer 469,Pending
1324,136,61,2023-04-02,Customer 74,Pending
1325,168,1,2023-11-29,Customer 80,Cancelled
1326,14,52,2023-12-03,Customer 314,Cancelled
1327,150,56,2023-09-11,Customer 20,Cancelled
1328,192,18,2023-05-16,Customer 34,Shipped
1329,9,50,2023-07-10,Customer 135,Shipped
1330,129,17,2023-04-05,Customer 417,Cancelled
1331,121,72,2023-08-07,Customer 127,Pending
1332,111,72,2023-08-04,Customer 265,Delivered
1333,70,29,2023-04-13,Customer 187,Delivered
1334,43,50,2023-11-21,Customer 165,Pending
1335,189,3,2023-10-19,Customer 317,Shipped
1336,83,99,2023-09-27,Customer 232,Delivered
1337,7,81,2023-11-18,Customer 221,Delivered
1338,171,64,2023-08-19,Customer 5,Cancelled
1339,124,35,2023-01-30,Customer 338,Pending
1340,129,47,2023-06-17,Customer 324,Pending
1341,104,81,2023-08-19,Customer 456,Cancelled
1342,172,84,2023-03-31,Customer 186,Delivered
1343,37,89,2023-05-07,Customer 296,Delivered
1344,13,83,2023-04-18,Customer 47,Delivered
1345,180,3,2023-06-29,Customer 389,Pending
1346,8,62,2023-11-15,Customer 280,Shipped
1347,147,21,2023-08-09,Customer 456,Cancelled
1348,176,45,2023-08-17,Customer 276,Shipped
1349,141,77,2023-01-20,Customer 426,Shipped
1350,55,11,2023-03-20,Customer 184,Shipped
1351,139,14,2023-08-06,Customer 68,Shipped
1352,67,34,2023-12-14,Customer 438,Delivered
1353,62,21,2023-11-10,Customer 463,Shipped
1354,136,26,2023-09-19,Customer 146,Shipped
1355,110,78,2023-03-10,Customer 435,Cancelled
1356,100,4,2023-12-02,Customer 2,Shipped
1357,64,40,2023-11-24,Customer 400,Cancelled
1358,180,38,2023-01-25,Customer 246,Pending
1359,173,94,2023-07-11,Customer 95,Cancelled
1360,84,53,2023-02-06,Customer 256,Shipped
1361,46,45,2023-07-14,Customer 216,Pending
1362,192,14,2023-11-29,Customer 476,Delivered
1363,4,45,2023-12-13,Customer 368,Cancelled
1364,72,93,2023-05-12,Customer 92,Delivered
1365,19,42,2023-12-19,Customer 96,Shipped
1366,93,96,2023-11-22,Customer 138,Shipped
1367,129,33,2023-05-08,Customer 92,Cancelled
1368,133,19,2023-01-22,Customer 223,Shipped
1369,27,52,2023-02-17,Customer 40,Pending
1370,136,53,2023-07-06,Customer 470,Pending
1371,26,30,2023-01-08,Customer 279,Shipped
1372,83,55,2023-10-21,Customer 491,Delivered
1373,94,76,2023-11-02,Customer 410,Shipped
1374,142,3,2023-09-13,Customer 402,Delivered
1375,104,74,2023-04-04,Customer 49,Shipped
1376,104,63,2023-12-10,Customer 485,Cancelled
1377,146,17,2023-01-02,Customer 472,Delivered
1378,19,92,2023-10-23,Customer 392,Cancelled
1379,182,92,2023-08-12,Customer 109,Delivered
1380,148,88,2023-05-29,Customer 253,Delivered
1381,12,80,2023-11-12,Customer 411,Cancelled
1382,70,69,2023-01-10,Customer 477,Shipped
1383,88,8,2023-09-14,Customer 398,Delivered
1384,192,45,2023-06-26,Customer 394,Pending
1385,100,17,2023-09-27,Customer 113,Shipped
1386,139,3,2023-05-20,Customer 153,Shipped
1387,170,65,2023-06-08,Customer 217,Cancelled
1388,8,94,2023-08-25,Customer 210,Pending
1389,155,40,2023-09-08,Customer 74,Shipped
1390,12,86,2023-07-25,Customer 137,Pending
1391,96,69,2023-04-11,Customer 194,Delivered
1392,145,57,2023-06-05,Customer 210,Cancelled
1393,75,51,2023-01-12,Customer 376,Shipped
1394,48,34,2023-09-05,Customer 356,Shipped
1395,192,62,2023-06-14,Customer 315,Delivered
1396,196,55,2023-11-20,Customer 433,Cancelled
1397,64,19,2023-06-24,Customer 403,Pending
1398,85,54,2023-07-10,Customer 38,Shipped
1399,101,86,2023-04-10,Customer 75,Pending
1400,170,20,2023-02-25,Customer 181,Delivered
1401,142,98,2023-12-14,Customer 385,Delivered
1402,174,27,2023-09-08,Customer 423,Shipped
1403,62,79,2023-03-13,Customer 376,Pending
1404,144,51,2023-06-13,Customer 433,Shipped
1405,109,20,2023-02-25,Customer 198,Delivered
1406,112,31,2023-02-02,Customer 52,Cancelled
1407,100,46,2023-07-02,Customer 445,Delivered
1408,82,92,2023-02-01,Customer 374,Delivered
1409,162,15,2023-02-04,Customer 423,Pending
1410,65,73,2023-11-03,Customer 427,Pending
1411,74,55,2023-10-10,Customer 129,Cancelled
1412,21,63,2023-07-21,Customer 445,Delivered
1413,134,68,2023-07-16,Customer 109,Pending
1414,60,29,2023-07-15,Customer 485,Pending
1415,27,75,2023-01-30,Customer 422,Pending
1416,179,32,2023-11-14,Customer 330,Delivered
1417,100,41,2023-04-12,Customer 273,Pending
1418,195,56,2023-07-20,Customer 298,Pending
1419,198,38,2023-11-13,Customer 96,Pending
1420,153,18,2023-07-31,Customer 481,Cancelled
1421,43,43,2023-07-26,Customer 407,Shipped
1422,133,27,2023-02-27,Customer 223,Pending
1423,83,60,2023-12-23,Customer 203,Delivered
1424,40,53,2023-02-16,Customer 450,Delivered
1425,43,51,2023-07-10,Customer 157,Delivered
1426,40,19,2023-04-22,Customer 103,Delivered
1427,111,7,2023-11-30,Customer 291,Delivered
1428,55,51,2023-11-07,Customer 479,Delivered
1429,66,74,2023-05-21,Customer 77,Cancelled
1430,11,81,2023-02-01,Customer 148,Pending
1431,169,30,2023-04-17,Customer 317,Delivered
1432,31,51,2023-03-05,Customer 249,Delivered
1433,28,1,2023-05-16,Customer 164,Delivered
1434,186,24,2023-10-24,Customer 22,Cancelled
1435,64,3,2023-12-10,Customer 259,Shipped
1436,18,70,2023-04-10,Customer 251,Shipped
1437,119,66,2023-03-27,Customer 236,Shipped
1438,164,9,2023-12-18,Customer 8,Cancelled
1439,102,23,2023-11-22,Customer 130,Pending
1440,191,47,2023-10-14,Customer 441,Pending
1441,12,95,2023-11-18,Customer 366,Delivered
1442,149,76,2023-12-21,Customer 439,Cancelled
1443,166,69,2023-07-31,Customer 470,Pending
1444,56,62,2023-04-06,Customer 26,Cancelled
1445,128,80,2023-08-27,Customer 355,Pending
1446,50,34,2023-10-25,Customer 357,Cancelled
1447,48,50,2023-08-28,Customer 400,Pending
1448,83,6,2023-10-26,Customer 189,Pending
1449,134,55,2023-12-20,Customer 295,Pending
1450,26,99,2023-08-18,Customer 222,Delivered
1451,4,90,2023-05-10,Customer 280,Shipped
1452,177,29,2023-11-24,Customer 273,Cancelled
1453,76,43,2023-06-07,Customer 433,Delivered
1454,135,70,2023-11-18,Customer 244,Shipped
1455,191,30,2023-07-28,Customer 359,Shipped
1456,79,43,2023-05-05,Customer 79,Cancelled
1457,119,23,2023-03-09,Customer 434,Delivered
1458,47,25,2023-02-13,Customer 309,Cancelled
1459,98,11,2023-08-30,Customer 309,Delivered
1460,145,7,2023-01-18,Customer 481,Pending
1461,70,48,2023-06-16,Customer 464,Pending
1462,166,11,2023-12-21,Customer 426,Cancelled
1463,171,49,2023-10-06,Customer 211,Pending
1464,117,49,2023-02-17,Customer 78,Pending
1465,39,49,2023-12-03,Customer 358,Shipped
1466,10,10,2023-01-16,Customer 256,Cancelled
1467,190,14,2023-07-18,Customer 146,Shipped
1468,178,79,2023-11-23,Customer 104,Pending
1469,148,1,2023-11-22,Customer 189,Cancelled
1470,147,80,2023-09-15,Customer 369,Delivered
1471,152,3,2023-08-15,Customer 78,Cancelled
1472,32,81,2023-03-09,Customer 8,Delivered
1473,88,62,2023-12-05,Customer 337,Cancelled
1474,132,37,2023-06-02,Customer 437,Shipped
1475,11,26,2023-11-16,Customer 237,Delivered
1476,100,45,2023-05-05,Customer 191,Shipped
1477,41,8,2023-10-20,Customer 331,Pending
1478,193,65,2023-02-06,Customer 351,Delivered
1479,59,99,2023-08-24,Customer 45,Shipped
1480,194,92,2023-08-04,Customer 171,Cancelled
1481,50,60,2023-01-19,Customer 384,Shipped
1482,145,13,2023-04-08,Customer 60,Cancelled
1483,145,65,2023-08-25,Customer 108,Delivered
1484,2,13,2023-07-23,Customer 91,Cancelled
1485,69,68,2023-10-10,Customer 238,Shipped
1486,89,74,2023-08-06,Customer 220,Cancelled
1487,50,63,2023-05-18,Customer 341,Cancelled
1488,94,96,2023-09-11,Customer 384,Shipped
1489,42,77,2023-08-02,Customer 9,Shipped
1490,60,10,2023-12-21,Customer 259,Cancelled
1491,148,54,2023-03-17,Customer 453,Cancelled
1492,94,62,2023-09-17,Customer 146,Cancelled
1493,120,92,2023-07-11,Customer 239,Pending
1494,16,50,2023-10-13,Customer 446,Delivered
1495,134,10,2023-01-29,Customer 8,Delivered
1496,19,32,2023-10-22,Customer 116,Shipped
1497,20,81,2023-11-24,Customer 354,Cancelled
1498,85,50,2023-01-17,Customer 113,Delivered
1499,22,34,2023-01-18,Customer 431,Shipped
1500,134,2,2023-12-25,Customer 298,Shipped
1501,14,8,2023-03-05,Customer 461,Pending
1502,104,90,2023-02-02,Customer 13,Shipped
1503,62,46,2023-02-14,Customer 353,Shipped
1504,159,1,2023-01-06,Customer 19,Shipped
1505,66,20,2023-08-29,Customer 3,Pending
1506,17,72,2023-03-30,Customer 432,Shipped
1507,15,9,2023-05-28,Customer 425,Pending
1508,80,83,2023-12-22,Customer 142,Shipped
1509,113,64,2023-09-13,Customer 352,Cancelled
1510,3,56,2023-04-28,Customer 468,Pending
1511,165,7,2023-11-17,Customer 126,Delivered
1512,120,38,2023-10-26,Customer 210,Delivered
1513,68,13,2023-10-31,Customer 381,Delivered
1514,103,1,2023-08-26,Customer 267,Shipped
1515,190,85,2023-06-17,Customer 119,Pending
1516,73,14,2023-12-27,Customer 432,Delivered
1517,105,52,2023-09-10,Customer 236,Cancelled
1518,52,39,2023-02-17,Customer 290,Cancelled
1519,30,65,2023-12-04,Customer 455,Pending
1520,165,21,2023-01-21,Customer 25,Delivered
1521,79,14,2023-11-10,Customer 30,Delivered
1522,198,1,2023-09-05,Customer 91,Shipped
1523,26,81,2023-05-28,Customer 281,Shipped
1524,94,75,2023-06-18,Customer 202,Pending
1525,90,29,2023-07-09,Customer 76,Delivered
1526,112,89,2023-05-09,Customer 96,Delivered
1527,143,32,2023-12-08,Customer 189,Pending
1528,105,17,2023-06-05,Customer 359,Pending
1529,196,58,2023-03-31,Customer 206,Cancelled
1530,141,35,2023-04-11,Customer 353,Delivered
1531,157,66,2023-11-10,Customer 357,Pending
1532,30,72,2023-12-02,Customer 384,Pending
1533,63,18,2023-09-24,Customer 296,Pending
1534,199,86,2023-04-10,Customer 123,Delivered
1535,73,78,2023-12-15,Customer 272,Delivered
1536,60,60,2023-11-28,Customer 213,Delivered
1537,39,20,2023-01-15,Customer 120,Cancelled
1538,22,20,2023-10-29,Customer 181,Shipped
1539,179,67,2023-02-28,Customer 3,Cancelled
1540,112,46,2023-09-03,Customer 269,Delivered
1541,47,82,2023-01-27,Customer 479,Shipped
1542,101,52,2023-06-24,Customer 108,Delivered
1543,98,68,2023-11-17,Customer 195,Pending
1544,173,47,2023-05-18,Customer 447,Delivered
1545,29,5,2023-06-02,Customer 242,Pending
1546,189,36,2023-05-22,Customer 476,Pending
1547,74,51,2023-10-14,Customer 334,Shipped
1548,108,85,2023-01-06,Customer 28,Cancelled
1549,131,13,2023-12-19,Customer 64,Shipped
1550,36,30,2023-06-15,Customer 15,Delivered
1551,132,5,2023-04-21,Customer 10,Shipped
1552,178,4,2023-08-15,Customer 498,Cancelled
1553,89,49,2023-09-11,Customer 175,Shipped
1554,72,68,2023-02-26,Customer 254,Shipped
1555,28,28,2023-09-16,Customer 123,Shipped
1556,182,70,2023-05-01,Customer 86,Delivered
1557,133,11,2023-02-02,Customer 16,Delivered
1558,120,14,2023-09-28,Customer 57,Cancelled
1559,114,59,2023-05-15,Customer 125,Delivered
1560,48,48,2023-03-09,Customer 390,Pending
1561,104,24,2023-11-07,Customer 229,Shipped
1562,158,38,2023-10-15,Customer 92,Shipped
1563,122,54,2023-11-10,Customer 294,Pending
1564,198,67,2023-05-22,Customer 400,Pending
1565,54,34,2023-07-13,Customer 357,Pending
1566,59,3,2023-01-04,Customer 198,Delivered
1567,104,60,2023-03-03,Customer 108,Cancelled
1568,110,1,2023-01-13,Customer 360,Pending
1569,184,77,2023-09-18,Customer 316,Cancelled
1570,116,41,2023-03-17,Customer 251,Cancelled
1571,182,13,2023-02-08,Customer 419,Delivered
1572,14,63,2023-10-31,Customer 382,Pending
1573,7,32,2023-08-16,Customer 465,Pending
1574,185,70,2023-11-23,Customer 359,Pending
1575,199,61,2023-07-03,Customer 82,Shipped
1576,154,57,2023-11-04,Customer 282,Pending
1577,104,56,2023-03-27,Customer 158,Delivered
1578,124,97,2023-10-26,Customer 129,Cancelled
1579,115,51,2023-02-12,Customer 371,Pending
1580,133,75,2023-12-09,Customer 418,Cancelled
1581,35,54,2023-12-17,Customer 472,Cancelled
1582,168,3,2023-03-25,Customer 273,Shipped
1583,6,76,2023-06-05,Customer 207,Cancelled
1584,147,12,2023-06-29,Customer 455,Shipped
1585,19,7,2023-09-22,Customer 200,Delivered
1586,39,62,2023-05-01,Customer 484,Cancelled
1587,52,70,2023-09-24,Customer 275,Shipped
1588,94,58,2023-11-01,Customer 113,Delivered
1589,22,51,2023-12-31,Customer 292,Delivered
1590,6,29,2023-12-03,Customer 164,Delivered
1591,176,27,2023-08-26,Customer 197,Delivered
1592,46,19,2023-02-22,Customer 426,Cancelled
1593,7,40,2023-03-20,Customer 330,Cancelled
1594,63,89,2023-05-25,Customer 87,Cancelled
1595,155,5,2023-10-10,Customer 58,Shipped
1596,18,21,2023-11-07,Customer 267,Shipped
1597,10,24,2023-05-24,Customer 15,Pending
1598,77,4,2023-04-28,Customer 323,Shipped
1599,131,97,2023-01-05,Customer 309,Delivered
1600,66,99,2023-04-25,Customer 411,Pending
1601,122,74,2023-06-01,Customer 103,Cancelled
1602,93,93,2023-09-24,Customer 217,Cancelled
1603,15,47,2023-03-01,Customer 307,Delivered
1604,20,90,2023-01-13,Customer 350,Shipped
1605,168,30,2023-05-31,Customer 51,Shipped
1606,81,97,2023-01-06,Customer 326,Pending
1607,117,36,2023-10-19,Customer 174,Pending
1608,194,8,2023-07-07,Customer 224,Shipped
1609,182,53,2023-01-13,Customer 496,Pending
1610,147,51,2023-02-26,Customer 364,Cancelled
1611,24,80,2023-05-29,Customer 409,Shipped
1612,199,66,2023-12-26,Customer 354,Delivered
1613,198,83,2023-08-04,Customer 152,Cancelled
1614,113,84,2023-03-15,Customer 257,Cancelled
1615,150,60,2023-11-14,Customer 432,Pending
1616,119,64,2023-09-16,Customer 98,Delivered
1617,70,84,2023-10-17,Customer 268,Pending
1618,112,63,2023-09-07,Customer 194,Delivered
1619,162,58,2023-01-11,Customer 233,Pending
1620,53,13,2023-01-13,Customer 193,Shipped
1621,88,89,2023-07-13,Customer 346,Shipped
1622,107,42,2023-09-21,Customer 428,Shipped
1623,91,58,2023-03-19,Customer 20,Delivered
1624,148,58,2023-04-22,Customer 264,Pending
1625,48,4,2023-04-19,Customer 272,Delivered
1626,189,46,2023-11-02,Customer 496,Delivered
1627,126,22,2023-02-18,Customer 285,Cancelled
1628,188,56,2023-06-04,Customer 185,Cancelled
1629,129,38,2023-04-19,Customer 66,Cancelled
1630,149,72,2023-10-11,Customer 108,Cancelled
1631,34,3,2023-02-05,Customer 288,Shipped
1632,131,98,2023-11-14,Customer 158,Pending
1633,69,73,2023-07-07,Customer 68,Pending
1634,98,74,2023-11-02,Customer 360,Pending
1635,105,57,2023-01-14,Customer 65,Delivered
1636,129,62,2023-02-28,Customer 259,Pending
1637,115,27,2023-03-04,Customer 370,Cancelled
1638,185,85,2023-10-23,Customer 387,Delivered
1639,30,66,2023-05-04,Customer 92,Pending
1640,63,67,2023-06-17,Customer 399,Delivered
1641,25,63,2023-11-28,Customer 165,Cancelled
1642,164,61,2023-03-27,Customer 1,Shipped
1643,192,42,2023-03-23,Customer 184,Delivered
1644,114,38,2023-12-23,Customer 248,Shipped
1645,175,26,2023-05-24,Customer 125,Delivered
1646,111,99,2023-05-14,Customer 192,Cancelled
1647,79,34,2023-09-25,Customer 28,Shipped
1648,25,78,2023-01-21,Customer 336,Shipped
1649,97,25,2023-06-19,Customer 95,Pending
1650,128,43,2023-09-01,Customer 238,Cancelled
1651,113,8,2023-06-14,Customer 463,Delivered
1652,104,26,2023-11-06,Customer 79,Cancelled
1653,130,84,2023-12-08,Customer 306,Pending
1654,95,78,2023-09-20,Customer 222,Delivered
1655,70,91,2023-11-11,Customer 328,Shipped
1656,80,52,2023-09-16,Customer 482,Pending
1657,127,25,2023-04-20,Customer 272,Cancelled
1658,194,94,2023-06-04,Customer 166,Delivered
1659,186,77,2023-07-12,Customer 332,Cancelled
1660,35,73,2023-02-20,Customer 268,Shipped
1661,54,99,2023-10-03,Customer 133,Pending
1662,142,9,2023-12-14,Customer 312,Delivered
1663,19,77,2023-05-10,Customer 375,Shipped
1664,117,99,2023-12-24,Customer 46,Shipped
1665,192,15,2023-05-02,Customer 407,Shipped
1666,40,35,2023-07-17,Customer 118,Pending
1667,182,73,2023-03-18,Customer 233,Cancelled
1668,113,97,2023-09-19,Customer 20,Pending
1669,48,98,2023-09-18,Customer 325,Delivered
1670,128,47,2023-04-20,Customer 150,Cancelled
1671,65,57,2023-06-22,Customer 115,Delivered
1672,190,19,2023-06-19,Customer 55,Pending
1673,16,48,2023-11-06,Customer 331,Cancelled
1674,158,24,2023-12-27,Customer 115,Cancelled
1675,84,87,2023-10-20,Customer 124,Shipped
1676,147,14,2023-11-05,Customer 306,Shipped
1677,83,88,2023-12-16,Customer 302,Cancelled
1678,129,66,2023-09-11,Customer 300,Shipped
1679,117,3,2023-12-20,Customer 143,Shipped
1680,101,80,2023-05-09,Customer 236,Delivered
1681,139,96,2023-09-26,Customer 246,Delivered
1682,149,76,2023-06-28,Customer 12,Delivered
1683,104,38,2023-11-13,Customer 139,Delivered
1684,120,57,2023-05-09,Customer 389,Cancelled
1685,52,15,2023-05-05,Customer 200,Delivered
1686,159,47,2023-04-26,Customer 487,Cancelled
1687,105,5,2023-04-29,Customer 119,Pending
1688,70,77,2023-07-23,Customer 365,Pending
1689,135,37,2023-10-18,Customer 422,Pending
1690,197,80,2023-04-07,Customer 236,Cancelled
1691,98,41,2023-01-03,Customer 399,Pending
1692,125,40,2023-05-15,Customer 412,Cancelled
1693,183,67,2023-08-16,Customer 418,Shipped
1694,183,7,2023-09-04,Customer 433,Pending
1695,49,59,2023-07-25,Customer 41,Shipped
1696,151,15,2023-12-07,Customer 38,Delivered
1697,122,99,2023-04-27,Customer 479,Cancelled
1698,36,78,2023-08-11,Customer 239,Shipped
1699,37,6,2023-04-11,Customer 407,Cancelled
1700,86,93,2023-01-20,Customer 472,Delivered
1701,107,70,2023-12-03,Customer 328,Delivered
1702,151,13,2023-04-21,Customer 360,Delivered
1703,133,74,2023-03-31,Customer 17,Shipped
1704,61,3,2023-08-25,Customer 364,Shipped
1705,173,5,2023-05-31,Customer 346,Pending
1706,172,19,2023-04-23,Customer 349,Pending
1707,47,70,2023-03-23,Customer 105,Pending
1708,136,89,2023-10-26,Customer 323,Pending
1709,132,93,2023-05-15,Customer 263,Delivered
1710,126,68,2023-09-14,Customer 211,Cancelled
1711,130,62,2023-12-22,Customer 11,Pending
1712,145,81,2023-11-25,Customer 93,Pending
1713,164,47,2023-05-28,Customer 234,Delivered
1714,159,79,2023-10-18,Customer 72,Pending
